key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
239,"プロトマグナローダー",0,"",0,0,1,0,0,"ModelChara#3101",2,"",45,15,15,1,2,"MountCustomize#71","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_MagunarodersWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MagunarodersBye",20,10,False,True,0,0,0,0,190,"ui/icon/004000/004193.tex",10052,100,False,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,8,22,41,False,42,False
240,"チョコロポックル",0,"",0,0,1,0,0,"ModelChara#3102",2,"",45,15,70,1,2,"MountCustomize#54","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_MarimokunWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_MarimokunBye",20,10,False,True,0,0,0,0,191,"ui/icon/004000/004194.tex",1041,120,False,0,0,40,0,"MountAction#0",False,False,False,False,False,0,0,False,False,8,19,37,False,38,False
241,"ガブリエルIII号機",0,"",0,0,1,0,0,"ModelChara#3103",2,"",45,15,15,1,2,"MountCustomize#91","music/ffxiv/BGM_Ride_MYC01.scd","SE_Bt_Etc_ZeroGabrielWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_ZeroGabrieBye",0,10,False,False,0,0,0,0,192,"ui/icon/004000/004195.tex",11051,100,False,0,0,60,0,"MountAction#0",True,False,False,False,False,80,80,False,False,17,21,59,False,37,False
242,"アンテロープ・ドゥ",0,"",0,0,1,0,0,"ModelChara#3104",2,"",45,70,70,1,2,"MountCustomize#1","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_YackleFWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_YackleFBye",20,10,False,True,0,0,0,0,203,"ui/icon/004000/004197.tex",3440,100,False,0,0,55,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,17,39,False,38,False
243,"アンテロープ・スタッグ",0,"",0,0,1,0,0,"ModelChara#3105",2,"",45,70,70,1,2,"MountCustomize#1","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_YackleMWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_YackleMBye",20,10,False,True,0,0,0,0,204,"ui/icon/004000/004198.tex",3441,100,False,0,0,55,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,17,39,False,38,False
244,"",0,"",0,0,1,0,0,"ModelChara#2",2,"",45,0,15,0,0,"MountCustomize#0","music/ffxiv/BGM_Ride_CommonMonster.scd","SE_Bt_Etc_MadoWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MadoBye",0,10,False,True,0,524289,0,0,-1,,0,77,False,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,30,23,41,False,40,False
245,"レンダーバッフェ",0,"",0,0,1,0,0,"ModelChara#3115",2,"",45,15,15,1,2,"MountCustomize#100","music/ffxiv/BGM_Ride_EX3Comp.scd","SE_Bt_Etc_MechDragonWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MechDragonBye",0,10,False,True,0,0,0,0,200,"ui/icon/004000/004199.tex",30350,100,False,0,0,70,1,"MountAction#0",False,False,False,False,False,80,80,False,False,8,21,43,False,44,False
246,"イクリール",0,"",0,0,1,0,0,"ModelChara#3171",2,"",45,15,15,1,2,"MountCustomize#0","music/ffxiv/BGM_Ride_MYC01.scd","SE_Bt_Etc_Bike12Whistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Bike12Bye",0,10,False,True,0,0,0,0,201,"ui/icon/004000/004200.tex",10230,100,False,0,0,70,1,"MountAction#0",True,False,False,False,False,80,80,False,False,9,19,37,False,37,False
247,"クルーズチェイサー",0,"",0,0,1,0,0,"ModelChara#3172",2,"",45,15,15,1,2,"MountCustomize#102","music/ffxiv/BGM_Ride_Cruise.scd","SE_Bt_Etc_CChaserWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_CChaserBye",0,10,False,True,0,0,0,0,202,"ui/icon/004000/004201.tex",10610,100,False,0,0,70,1,"MountAction#0",True,False,False,False,False,80,80,False,False,17,26,61,False,40,False
248,"コンストラクト06S",0,"",0,0,1,0,0,"ModelChara#3175",2,"",45,15,15,1,2,"MountCustomize#82","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_KoboldGolemWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_KoboldGolemBye",0,10,False,False,0,0,0,0,193,"ui/icon/004000/004196.tex",10121,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,9,21,37,False,37,False
249,"ダイヤグイベル",0,"",0,0,1,0,0,"ModelChara#3235",2,"",45,15,50,1,2,"MountCustomize#76","music/ffxiv/BGM_Ride_Dia.scd","SE_Bt_Etc_BanshinryuuWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_BanshinryuuBye",20,20,False,True,0,0,0,0,194,"ui/icon/004000/004209.tex",30306,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,8,22,41,False,42,False
250,"ポーラーベアー",0,"",0,0,1,0,0,"ModelChara#3236",2,"",45,15,70,1,2,"MountCustomize#9","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_XmasKumaWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_XmasKumaBye",20,10,False,True,0,0,0,0,195,"ui/icon/004000/004210.tex",3254,65,False,12,3,70,0,"MountAction#53",False,True,False,False,False,0,0,False,False,9,19,41,False,38,False
251,"",0,"",0,0,1,0,0,"ModelChara#1059",2,"",45,0,15,0,0,"MountCustomize#0","music/ffxiv/BGM_Ride_CommonMonster.scd","SE_Bt_Etc_MadoWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MadoBye",0,10,False,True,0,65537,0,0,-1,,0,77,False,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,30,23,41,False,40,False
252,"オオナマキン御輿",0,"",0,0,1,0,0,"ModelChara#3237",2,"",45,15,15,1,2,"MountCustomize#70","music/ffxiv/BGM_Ride_Mikoshi.scd","SE_Bt_Etc_NamazuoWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_NamazuoBye",20,10,False,False,0,0,0,0,196,"ui/icon/004000/004211.tex",4501,100,False,0,0,50,0,"MountAction#41",False,True,False,False,False,0,0,False,False,0,21,41,False,40,False
253,"金蛇様の壺",0,"",0,0,1,0,0,"ModelChara#3238",2,"",45,15,15,1,2,"MountCustomize#0","music/ffxiv/BGM_Ride_Golden.scd","SE_Bt_Etc_TsuchinokoWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_TsuchinokoBye",0,10,False,True,0,0,0,0,197,"ui/icon/004000/004212.tex",7081,100,False,0,0,60,0,"MountAction#49",True,True,False,False,False,80,80,False,False,18,20,39,False,38,False
254,"マジックカード",0,"",0,0,1,0,0,"ModelChara#3239",2,"",45,15,15,1,2,"MountCustomize#103","music/ffxiv/BGM_Ride_CardComp.scd","SE_Bt_Etc_TTCWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_TTCBye",0,10,False,True,0,0,0,0,198,"ui/icon/004000/004213.tex",16100,100,False,0,0,60,0,"MountAction#0",True,False,False,False,False,80,80,False,False,16,18,39,False,40,False
255,"アイル・マンドラゴラ",0,"",0,0,1,0,0,"ModelChara#3229",2,"",45,15,15,1,2,"MountCustomize#1","music/ffxiv/BGM_Ride_MJI.scd","SE_Bt_Etc_Mount_Mandragora_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Mandragora_bye",20,10,False,True,0,0,0,0,238,"ui/icon/004000/004202.tex",1150,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,18,41,False,40,False
256,"アイル・オニオンプリンス",0,"",0,0,1,0,0,"ModelChara#3230",2,"",45,15,15,1,2,"MountCustomize#1","music/ffxiv/BGM_Ride_MJI.scd","SE_Bt_Etc_Mount_Mandragora_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Mandragora_bye",20,10,False,True,0,0,0,0,239,"ui/icon/004000/004203.tex",1151,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,18,41,False,40,False
257,"アイル・エッグナイト",0,"",0,0,1,0,0,"ModelChara#3231",2,"",45,15,15,1,2,"MountCustomize#1","music/ffxiv/BGM_Ride_MJI.scd","SE_Bt_Etc_Mount_Mandragora_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Mandragora_bye",20,10,False,True,0,0,0,0,240,"ui/icon/004000/004204.tex",1152,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,18,41,False,40,False
258,"アイル・ガーリックスター",0,"",0,0,1,0,0,"ModelChara#3232",2,"",45,15,15,1,2,"MountCustomize#1","music/ffxiv/BGM_Ride_MJI.scd","SE_Bt_Etc_Mount_Mandragora_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Mandragora_bye",20,10,False,True,0,0,0,0,241,"ui/icon/004000/004205.tex",1153,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,18,41,False,40,False
259,"アイル・キングトマト",0,"",0,0,1,0,0,"ModelChara#3233",2,"",45,15,15,1,2,"MountCustomize#1","music/ffxiv/BGM_Ride_MJI.scd","SE_Bt_Etc_Mount_Mandragora_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Mandragora_bye",20,10,False,True,0,0,0,0,242,"ui/icon/004000/004206.tex",1154,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,18,41,False,40,False
260,"アイル・マンドラクイーン",0,"",0,0,1,0,0,"ModelChara#3234",2,"",45,15,15,1,2,"MountCustomize#1","music/ffxiv/BGM_Ride_MJI.scd","SE_Bt_Etc_Mount_Mandragora_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Mandragora_bye",20,10,False,True,0,0,0,0,243,"ui/icon/004000/004207.tex",1155,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,18,41,False,40,False
261,"エターナルダークネス・リンクス",0,"",0,0,1,0,0,"ModelChara#3240",2,"",45,70,70,1,2,"MountCustomize#1","music/ffxiv/BGM_Ride_Zodiark.scd","SE_Bt_Etc_Mount_Maju_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Maju_bye",20,10,False,True,0,0,0,0,205,"ui/icon/004000/004214.tex",30400,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,9,21,41,False,42,False
262,"ディヴァインライト・リンクス",0,"",0,0,1,0,0,"ModelChara#3418",2,"",45,70,70,1,2,"MountCustomize#1","music/ffxiv/BGM_Ride_Hydaelyn.scd","SE_Bt_Etc_Mount_Maju_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Maju_bye",20,10,False,True,0,0,0,0,206,"ui/icon/004000/004215.tex",30401,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,9,21,41,False,42,False
263,"アルゴス",0,"",0,0,1,0,0,"ModelChara#3241",2,"",45,70,70,1,2,"MountCustomize#0","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_MoonDog_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_MoonDog_bye",20,10,False,True,0,0,0,0,207,"ui/icon/004000/004216.tex",3450,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,19,39,False,38,False
264,"ドレッドノート",0,"",0,0,1,0,0,"ModelChara#3280",2,"",45,15,15,1,2,"MountCustomize#104","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_Dread_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_Dread_bye",0,10,False,True,0,0,0,0,208,"ui/icon/004000/004217.tex",10150,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,30,22,41,False,42,False
265,"デミフェネクス",0,"",0,0,1,0,0,"ModelChara#3281",2,"",45,70,70,1,2,"MountCustomize#105","music/ffxiv/BGM_Ride_Pandemonium01.scd","SE_Bt_Etc_Mount_Phoenix_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Phoenix_bye",20,10,False,True,0,0,0,0,209,"ui/icon/004000/004218.tex",5060,100,False,0,0,60,0,"MountAction#0",True,False,False,False,False,80,80,False,False,18,19,37,False,37,False
266,"カリュドンティス",0,"",0,0,1,0,0,"ModelChara#3282",2,"",45,70,70,1,2,"MountCustomize#1","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_Boar_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Boar_bye",20,10,False,True,0,0,0,0,210,"ui/icon/004000/004219.tex",3460,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,21,41,False,44,False
267,"ヴィクトル",0,"",0,0,1,0,0,"ModelChara#3283",2,"",45,70,70,1,2,"MountCustomize#1","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_Bulldog_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Bulldog_bye",20,10,False,True,0,0,0,0,211,"ui/icon/004000/004220.tex",3470,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,21,41,False,44,False
268,"レベルチェッカー",0,"",0,0,1,0,0,"ModelChara#3284",2,"",45,15,15,1,2,"MountCustomize#107","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_LvChecker_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_LvChecker_bye",0,10,False,True,0,0,0,0,212,"ui/icon/004000/004221.tex",10160,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,23,37,False,37,False
269,"パパ・パイッサ",0,"",0,0,1,0,0,"ModelChara#3285",2,"",45,15,15,1,2,"MountCustomize#106","music/ffxiv/BGM_Ride_Kyellow.scd","SE_Bt_Etc_Mount_Paissa_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Paissa_bye",20,10,False,False,0,0,0,0,213,"ui/icon/004000/004222.tex",1160,100,False,0,0,60,0,"MountAction#55",False,True,False,False,False,80,80,False,False,8,19,37,False,37,False
270,"",0,"",0,0,1,0,0,"ModelChara#1412",2,"",45,15,50,1,2,"MountCustomize#25","","SE_Bt_Etc_TwinTaniaWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_TwinTaniaBye",20,20,False,True,0,0,0,0,-1,,0,120,False,9,3,60,0,"MountAction#0",False,False,False,False,False,0,0,True,False,8,21,39,False,38,False
271,"",0,"",0,0,1,0,0,"ModelChara#3171",2,"",45,15,15,1,2,"MountCustomize#0","","SE_Bt_Etc_Bike12Whistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Bike12Bye",0,10,False,True,0,0,0,0,-1,,0,100,False,0,0,70,1,"MountAction#0",True,False,False,False,False,80,80,True,False,9,19,37,False,37,False
272,"",0,"",0,0,1,0,0,"ModelChara#3416",2,"",45,0,15,0,0,"MountCustomize#0","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_MadoWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MadoBye",0,10,False,True,0,65539,0,0,-1,,0,77,False,0,0,70,0,"MountAction#54",False,False,False,False,True,0,0,False,False,30,23,41,False,40,False
273,"ウィヴル",0,"",0,0,1,0,0,"ModelChara#3419",2,"",45,70,70,1,2,"MountCustomize#77","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_FF11Wivre_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_FF11Wivre_bye",20,10,False,True,0,0,0,0,214,"ui/icon/004000/004223.tex",3480,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,8,19,51,False,50,False
274,"キングポークシー",0,"",0,0,1,0,0,"ModelChara#3420",2,"",45,50,50,1,2,"MountCustomize#81","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_FairyOakWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_FairyOakBye",20,10,False,True,0,0,0,0,215,"ui/icon/004000/004224.tex",5041,100,False,0,0,60,0,"MountAction#45",True,True,False,False,False,0,0,False,False,18,21,43,False,42,False
275,"",0,"",0,0,1,0,0,"ModelChara#3553",2,"",45,15,70,1,2,"MountCustomize#61","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_DodoWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_DodoBye",20,10,False,True,0,0,0,0,-1,,0,100,False,0,0,50,0,"MountAction#0",False,False,False,False,False,0,0,False,False,30,19,41,False,40,False
276,"",0,"",0,0,0,0,0,"ModelChara#0",0,"",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
277,"ガーロンドGL-II",0,"",0,0,1,0,0,"ModelChara#3470",2,"",20,15,15,1,2,"MountCustomize#116","music/ffxiv/BGM_Ride_MJI.scd","SE_Bt_Etc_Mount_AmericanBike_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_AmericanBike_bye",0,10,False,True,0,0,0,0,237,"ui/icon/004000/004235.tex",10190,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,9,19,38,False,39,False
278,"",0,"",0,0,0,0,0,"ModelChara#0",0,"",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
279,"絡繰蓮華",0,"",0,0,1,0,0,"ModelChara#3472",2,"",45,15,15,1,2,"MountCustomize#110","music/ffxiv/BGM_Ride_Kyellow.scd","SE_Bt_Etc_Mount_Lotus_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Lotus_bye",0,10,False,True,0,0,0,0,216,"ui/icon/004000/004098.tex",16110,100,False,0,0,60,0,"MountAction#0",True,False,False,False,False,80,80,False,False,16,17,41,False,40,False
280,"フィルギャ",0,"",0,0,1,0,0,"ModelChara#3473",2,"",45,70,70,1,2,"MountCustomize#109","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_ColorDragon_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_ColorDragon_bye",20,10,False,True,0,0,0,0,217,"ui/icon/004000/004225.tex",3490,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,22,41,False,40,False
281,"アルコノスト",0,"",0,0,1,0,0,"ModelChara#3474",2,"",45,70,70,1,2,"MountCustomize#111","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_Peryton_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Peryton_bye",20,10,False,True,0,0,0,0,218,"ui/icon/004000/004226.tex",1170,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,18,41,False,40,False
282,"アイル・バッファロー",0,"",0,0,1,0,0,"ModelChara#3496",2,"",45,70,70,1,2,"MountCustomize#124","music/ffxiv/BGM_Ride_MJI.scd","SE_Bt_Etc_Mount_Kujata_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Kujata_bye",20,10,False,True,0,0,0,0,262,"ui/icon/004000/004265.tex",3500,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,18,41,False,40,False
283,"ブラキオレイドス",0,"",0,0,1,0,0,"ModelChara#3497",2,"",45,70,70,1,2,"MountCustomize#142","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_Brachioraidos_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Brachioraidos_bye",20,10,False,True,0,0,0,0,302,"ui/icon/004000/004304.tex",3640,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,18,41,False,40,False
284,"ポッド602",0,"",0,0,1,0,0,"ModelChara#3544",2,"",45,50,50,1,2,"MountCustomize#0","music/ffxiv/BGM_Ride_YTC.scd","SE_Bt_Etc_Mount_YTCPod_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_YTCPod_bye",0,10,False,False,0,0,0,0,219,"ui/icon/004000/004227.tex",40800,100,False,0,0,60,0,"MountAction#0",True,False,False,False,False,80,80,False,False,19,21,37,False,37,False
285,"ムーンホッパー",0,"",0,0,1,0,0,"ModelChara#3567",2,"",45,15,15,1,2,"MountCustomize#120","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_BuildSupporter_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_BuildSupporter_bye",0,10,False,True,0,0,0,0,245,"ui/icon/004000/004245.tex",11080,100,False,0,0,60,0,"MountAction#63",True,True,False,False,False,80,80,False,False,17,20,39,False,42,False
286,"アイランド・アリゲーター",0,"",0,0,1,0,0,"ModelChara#3568",2,"",45,70,70,1,2,"MountCustomize#119","music/ffxiv/BGM_Ride_MJI.scd","SE_Bt_Etc_Mount_Crocodile_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Crocodile_bye",20,10,False,True,0,0,0,0,254,"ui/icon/004000/004255.tex",3510,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,0,17,37,False,37,False
287,"ヒッポカート",0,"",0,0,1,0,0,"ModelChara#3569",2,"",5,70,70,1,2,"MountCustomize#0","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_HippoCar_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_HippoCar_bye",20,10,False,True,0,0,0,0,220,"ui/icon/004000/004228.tex",3520,100,False,0,0,60,0,"MountAction#57",False,True,False,False,False,80,80,False,False,0,18,39,False,38,False
288,"トロル",0,"",0,0,1,0,0,"ModelChara#3570",2,"",45,15,15,1,2,"MountCustomize#0","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_Troll_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Troll_bye",15,9,False,True,0,0,0,0,221,"ui/icon/004000/004229.tex",1180,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,19,39,False,40,False
289,"",0,"",0,0,1,0,0,"ModelChara#2",2,"",45,0,15,0,0,"MountCustomize#0","music/ffxiv/BGM_Ride_CommonMonster.scd","SE_Bt_Etc_MadoWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MadoBye",0,10,False,True,0,131073,0,0,-1,,0,77,False,0,0,70,0,"MountAction#3",False,False,False,False,False,0,0,False,False,30,23,41,False,40,False
290,"UFO？",0,"",0,0,1,0,0,"ModelChara#3597",2,"",45,15,15,1,2,"MountCustomize#0","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_FF8-UFO_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_FF8-UFO_bye",0,10,False,False,0,0,0,0,222,"ui/icon/004000/004230.tex",11090,100,False,0,0,60,0,"MountAction#0",True,False,False,False,False,80,80,False,False,16,17,37,False,37,False
291,"ビネガロン",0,"",0,0,1,0,0,"ModelChara#3580",2,"",45,30,30,1,2,"MountCustomize#56","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_Biter_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Biter_bye",20,20,False,True,0,0,0,0,223,"ui/icon/004000/004231.tex",1190,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,8,19,39,False,40,False
292,"オルト・クラックロー",0,"",0,0,1,0,0,"ModelChara#3598",2,"",45,15,15,1,2,"MountCustomize#113","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_HorseshoeCrab_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_HorseshoeCrab_bye",20,10,False,True,0,0,0,0,224,"ui/icon/004000/004232.tex",3530,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,0,20,37,False,37,False
293,"ブルーフェザー・リンクス",0,"",0,0,1,0,0,"ModelChara#3596",2,"",45,70,70,1,2,"MountCustomize#1","music/ffxiv/BGM_Ride_GDZ.scd","SE_Bt_Etc_Mount_Maju_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Maju_bye",20,10,False,True,0,0,0,0,225,"ui/icon/004000/004233.tex",30402,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,9,21,41,False,42,False
294,"大柴犬",0,"",0,0,1,0,0,"ModelChara#3495",2,"",45,70,70,1,2,"MountCustomize#112","music/ffxiv/BGM_Ride_Kyellow.scd","SE_Bt_Etc_Mount_Shiba_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Shiba_bye",20,10,False,True,0,0,0,0,226,"ui/icon/004000/004234.tex",3540,100,False,0,0,60,0,"MountAction#58",False,True,False,False,False,80,80,False,False,9,19,39,False,38,False
295,"",0,"",0,0,1,0,0,"ModelChara#3569",2,"",45,0,15,0,0,"MountCustomize#0","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_HippoCar_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_HippoCar_bye",20,10,False,True,0,0,0,0,-1,,0,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,0,18,39,False,38,False
296,"",0,"",0,0,1,0,0,"ModelChara#3569",2,"",5,70,70,1,2,"MountCustomize#0","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_HippoCar_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_HippoCar_bye",20,10,False,True,0,0,0,0,-1,,0,100,False,0,0,60,0,"MountAction#56",False,False,False,False,False,80,80,False,False,0,18,39,False,38,False
297,"トラベリングサポーター",0,"",0,0,1,0,0,"ModelChara#3631",2,"",45,15,15,1,2,"MountCustomize#114","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_MainteRobo_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_MainteRobo_bye",0,10,False,True,0,0,0,0,227,"ui/icon/004000/004264.tex",10170,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,9,23,37,False,42,False
298,"ミゥ・ミーシュ",0,"",0,0,1,0,0,"ModelChara#3638",2,"",45,70,70,1,2,"MountCustomize#118","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_SpaceJellyfish_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_SpaceJellyfish_bye",20,10,False,True,0,0,0,0,228,"ui/icon/004000/004236.tex",7110,100,False,0,0,60,0,"MountAction#60",True,True,False,False,False,80,80,False,False,18,23,37,False,37,False
