key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
138,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#160","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852027",0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
139,,"Battalion#4","LinkRace#0",0,1.2,"ModelChara#151","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852052",0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
140,,"Battalion#4","LinkRace#0",0,1,"ModelChara#145","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852173",0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
141,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#163","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
142,,"Battalion#4","LinkRace#0",0,0.8,"ModelChara#97","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#851991",0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
143,,"Battalion#4","LinkRace#0",0,2,"ModelChara#27","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852382",0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
144,,"Battalion#4","LinkRace#0",0,1.1,"ModelChara#0","BNpcCustomize#26","NpcEquip#475",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
145,,"Battalion#4","LinkRace#0",0,0.9,"ModelChara#0","BNpcCustomize#27","NpcEquip#370",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
146,,"Battalion#4","LinkRace#0",0,0.9,"ModelChara#0","BNpcCustomize#28","NpcEquip#368",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
147,,"Battalion#4","LinkRace#0",0,0.9,"ModelChara#0","BNpcCustomize#29","NpcEquip#372",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
148,,"Battalion#4","LinkRace#0",0,0.9,"ModelChara#0","BNpcCustomize#30","NpcEquip#476",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
149,,"Battalion#4","LinkRace#0",0,2.5,"ModelChara#48","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
150,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#48","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
151,,"Battalion#4","LinkRace#0",0,2,"ModelChara#53","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
152,,"Battalion#4","LinkRace#0",0,1.1,"ModelChara#0","BNpcCustomize#31","NpcEquip#477",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
153,,"Battalion#4","LinkRace#0",0,0.9,"ModelChara#0","BNpcCustomize#32","NpcEquip#370",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
154,,"Battalion#4","LinkRace#0",0,0.9,"ModelChara#0","BNpcCustomize#33","NpcEquip#372",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
155,,"Battalion#4","LinkRace#0",0,1.1,"ModelChara#0","BNpcCustomize#34","NpcEquip#368",0,0,False,"ArrayEventHandler#852083",0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
156,,"Battalion#4","LinkRace#0",0,2,"ModelChara#50","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
157,,"Battalion#4","LinkRace#0",0,2,"ModelChara#50","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
158,,"Battalion#4","LinkRace#0",0,1.1,"ModelChara#0","BNpcCustomize#35","NpcEquip#378",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
159,,"Battalion#4","LinkRace#0",0,1.2,"ModelChara#76","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852010",0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
160,,"Battalion#4","LinkRace#0",0,0.8,"ModelChara#152","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852009",0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
161,,"Battalion#4","LinkRace#0",0,1.2,"ModelChara#152","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
162,,"Battalion#4","LinkRace#0",0,2.5,"ModelChara#25","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
163,,"Battalion#4","LinkRace#0",0,2.5,"ModelChara#57","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#851998",0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
164,,"Battalion#4","LinkRace#0",0,2.5,"ModelChara#36","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
165,,"Battalion#4","LinkRace#0",0,1.1,"ModelChara#0","BNpcCustomize#43","NpcEquip#376",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
166,,"Battalion#7","LinkRace#1",0,1.2,"ModelChara#3","BNpcCustomize#0","NpcEquip#300",0,0,False,"ArrayEventHandler#852068",0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
167,,"Battalion#7","LinkRace#1",0,1.2,"ModelChara#3","BNpcCustomize#0","NpcEquip#301",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
168,,"Battalion#7","LinkRace#1",0,1.2,"ModelChara#3","BNpcCustomize#0","NpcEquip#302",0,0,False,"ArrayEventHandler#852144",0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
169,,"Battalion#7","LinkRace#1",0,1.2,"ModelChara#3","BNpcCustomize#0","NpcEquip#303",0,0,False,"ArrayEventHandler#852154",0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
170,,"Battalion#4","LinkRace#0",0,1,"ModelChara#14","BNpcCustomize#0","NpcEquip#360",0,0,False,"ArrayEventHandler#852031",0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
171,,"Battalion#4","LinkRace#0",0,1,"ModelChara#14","BNpcCustomize#0","NpcEquip#361",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
172,,"Battalion#4","LinkRace#0",0,1,"ModelChara#136","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852036",0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
173,,"Battalion#4","LinkRace#0",0,1,"ModelChara#135","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
174,,"Battalion#4","LinkRace#0",0,1,"ModelChara#137","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
175,,"Battalion#4","LinkRace#0",0,2,"ModelChara#141","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852100",0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
176,,"Battalion#4","LinkRace#0",0,2,"ModelChara#142","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852129",0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
177,,"Battalion#4","LinkRace#0",0,2,"ModelChara#143","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
178,,"Battalion#4","LinkRace#0",0,1.2,"ModelChara#154","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852358",0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
179,,"Battalion#4","LinkRace#0",0,1.2,"ModelChara#155","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852037",0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
180,,"Battalion#4","LinkRace#0",0,1.2,"ModelChara#156","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
181,,"Battalion#4","LinkRace#0",0,1.2,"ModelChara#157","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852112",0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
182,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#167","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852181",0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
183,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#168","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852278",0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
184,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#169","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852279",0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
185,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#170","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
186,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#171","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
187,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#176","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852017",0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
188,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#177","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852168",0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
189,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#178","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852514",0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
190,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#179","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852149",0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
191,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#180","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852389",0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
192,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#181","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
193,,"Battalion#4","LinkRace#0",0,1.2,"ModelChara#183","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852293",0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
194,,"Battalion#4","LinkRace#0",0,1.2,"ModelChara#184","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852056",0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
195,,"Battalion#4","LinkRace#0",0,1.2,"ModelChara#185","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
196,,"Battalion#4","LinkRace#0",0,1.3,"ModelChara#192","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
197,,"Battalion#4","LinkRace#0",0,1.3,"ModelChara#193","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
198,,"Battalion#4","LinkRace#0",0,1.3,"ModelChara#194","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
199,,"Battalion#4","LinkRace#0",0,1.3,"ModelChara#195","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
200,,"Battalion#4","LinkRace#0",0,2,"ModelChara#213","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
201,,"Battalion#4","LinkRace#0",0,2,"ModelChara#214","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#853119",0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
202,,"Battalion#4","LinkRace#0",0,2,"ModelChara#215","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
203,,"Battalion#4","LinkRace#0",0,2,"ModelChara#266","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852109",0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
204,,"Battalion#4","LinkRace#0",0,2,"ModelChara#267","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852167",0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
205,,"Battalion#4","LinkRace#0",0,1.2,"ModelChara#282","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852019",0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
206,,"Battalion#4","LinkRace#0",0,1.2,"ModelChara#283","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#852051",0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
207,,"Battalion#4","LinkRace#0",2,1,"ModelChara#304","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,False,True,True,False,0,0,0,False,False
208,,"Battalion#4","LinkRace#0",0,1,"ModelChara#298","BNpcCustomize#0","NpcEquip#0",0,0,False,,3,"BNpcParts#0",1,False,True,True,False,0,0,0,False,False
209,,"Battalion#4","LinkRace#0",2,1,"ModelChara#304","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
210,,"Battalion#4","LinkRace#0",0,1,"ModelChara#298","BNpcCustomize#0","NpcEquip#0",0,0,False,,3,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
211,,"Battalion#4","LinkRace#0",2,1,"ModelChara#304","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
212,,"Battalion#4","LinkRace#0",0,1,"ModelChara#298","BNpcCustomize#0","NpcEquip#0",0,0,False,,3,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
213,,"Battalion#4","LinkRace#0",0,1,"ModelChara#8","BNpcCustomize#0","NpcEquip#328",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
214,,"Battalion#4","LinkRace#0",0,1,"ModelChara#8","BNpcCustomize#0","NpcEquip#329",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
215,,"Battalion#4","LinkRace#0",0,1,"ModelChara#8","BNpcCustomize#0","NpcEquip#330",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
216,,"Battalion#4","LinkRace#0",0,1,"ModelChara#8","BNpcCustomize#0","NpcEquip#331",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
217,,"Battalion#4","LinkRace#0",0,1,"ModelChara#8","BNpcCustomize#0","NpcEquip#332",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
218,,"Battalion#4","LinkRace#0",0,1,"ModelChara#8","BNpcCustomize#0","NpcEquip#333",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
219,,"Battalion#4","LinkRace#0",0,1,"ModelChara#8","BNpcCustomize#0","NpcEquip#334",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
220,,"Battalion#4","LinkRace#0",0,1,"ModelChara#8","BNpcCustomize#0","NpcEquip#335",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
221,,"Battalion#4","LinkRace#0",2,3,"ModelChara#8","BNpcCustomize#0","NpcEquip#328",0,0,False,,8,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
222,,"Battalion#4","LinkRace#0",2,3,"ModelChara#8","BNpcCustomize#0","NpcEquip#329",0,0,False,,8,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
223,,"Battalion#4","LinkRace#0",2,3,"ModelChara#8","BNpcCustomize#0","NpcEquip#330",0,0,False,,8,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
224,,"Battalion#4","LinkRace#0",2,3,"ModelChara#8","BNpcCustomize#0","NpcEquip#331",0,0,False,,8,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
225,,"Battalion#4","LinkRace#0",2,3,"ModelChara#8","BNpcCustomize#0","NpcEquip#332",0,0,False,,8,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
226,,"Battalion#4","LinkRace#0",2,3,"ModelChara#8","BNpcCustomize#0","NpcEquip#333",0,0,False,,8,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
227,,"Battalion#4","LinkRace#0",2,3,"ModelChara#8","BNpcCustomize#0","NpcEquip#334",0,0,False,,8,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
228,,"Battalion#4","LinkRace#0",2,10,"ModelChara#8","BNpcCustomize#0","NpcEquip#335",0,0,False,,8,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
229,,"Battalion#4","LinkRace#0",2,3,"ModelChara#8","BNpcCustomize#0","NpcEquip#328",0,0,False,,8,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
230,,"Battalion#4","LinkRace#0",2,3,"ModelChara#8","BNpcCustomize#0","NpcEquip#329",0,0,False,,8,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
231,,"Battalion#4","LinkRace#0",2,3,"ModelChara#8","BNpcCustomize#0","NpcEquip#330",0,0,False,,8,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
232,,"Battalion#4","LinkRace#0",2,3,"ModelChara#8","BNpcCustomize#0","NpcEquip#331",0,0,False,,8,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
233,,"Battalion#4","LinkRace#0",2,3,"ModelChara#8","BNpcCustomize#0","NpcEquip#332",0,0,False,,8,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
234,,"Battalion#4","LinkRace#0",2,3,"ModelChara#8","BNpcCustomize#0","NpcEquip#333",0,0,False,,8,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
235,,"Battalion#4","LinkRace#0",2,3,"ModelChara#8","BNpcCustomize#0","NpcEquip#334",0,0,False,,8,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
236,,"Battalion#4","LinkRace#0",2,10,"ModelChara#8","BNpcCustomize#0","NpcEquip#335",0,0,False,,8,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
237,,"Battalion#0","LinkRace#0",0,1,"ModelChara#301","BNpcCustomize#0","NpcEquip#0",0,2,True,,3,"BNpcParts#0",1,False,False,True,False,0,0,0,False,False
238,,"Battalion#4","LinkRace#0",0,1,"ModelChara#302","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,False,True,True,False,0,0,0,False,False
239,,"Battalion#4","LinkRace#0",2,1,"ModelChara#303","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,False,True,True,False,0,0,0,False,False
240,,"Battalion#0","LinkRace#0",0,1,"ModelChara#301","BNpcCustomize#0","NpcEquip#0",0,2,True,,3,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
241,,"Battalion#4","LinkRace#0",0,1,"ModelChara#302","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
242,,"Battalion#4","LinkRace#0",2,1,"ModelChara#303","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
243,,"Battalion#0","LinkRace#0",0,1,"ModelChara#301","BNpcCustomize#0","NpcEquip#0",0,2,True,,3,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
244,,"Battalion#4","LinkRace#0",0,1,"ModelChara#302","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
245,,"Battalion#4","LinkRace#0",2,1,"ModelChara#303","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
246,,"Battalion#4","LinkRace#0",2,1.5,"ModelChara#306","BNpcCustomize#0","NpcEquip#0",0,16,False,,0,"BNpcParts#3",1,False,True,True,False,0,0,0,False,False
247,,"Battalion#4","LinkRace#0",2,1.5,"ModelChara#306","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#4",1,True,True,True,False,0,0,0,False,False
248,,"Battalion#4","LinkRace#0",2,1.5,"ModelChara#306","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#5",1,True,True,True,False,0,0,0,False,False
249,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#44","NpcEquip#472",7613,0,False,,0,"BNpcParts#0",1,False,True,True,False,0,0,0,False,False
250,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#45","NpcEquip#473",7602,0,False,,0,"BNpcParts#0",1,False,True,True,False,0,0,0,False,False
251,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#159","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
252,,"Battalion#4","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#75","NpcEquip#457",3085,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
253,,"Battalion#4","LinkRace#0",0,1,"ModelChara#479","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
254,,"Battalion#4","LinkRace#0",0,1,"ModelChara#481","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,False,False,0,0,0,False,False
255,,"Battalion#4","LinkRace#0",2,1.8,"ModelChara#18","BNpcCustomize#0","NpcEquip#429",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
256,,"Battalion#4","LinkRace#0",0,1,"ModelChara#18","BNpcCustomize#0","NpcEquip#427",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
257,,"Battalion#4","LinkRace#0",0,2,"ModelChara#100","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
258,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#167","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
259,,"Battalion#4","LinkRace#0",2,2.5,"ModelChara#23","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#1",1,True,True,True,False,0,0,0,False,False
260,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#22","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
261,,"Battalion#4","LinkRace#0",0,1,"ModelChara#485","BNpcCustomize#0","NpcEquip#0",0,2,True,,3,"BNpcParts#0",1,True,False,False,False,0,0,0,False,False
262,,"Battalion#4","LinkRace#0",2,1,"ModelChara#247","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#2",1,True,True,True,False,0,0,0,False,False
263,,"Battalion#4","LinkRace#0",0,1,"ModelChara#135","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
264,,"Battalion#4","LinkRace#0",0,2,"ModelChara#142","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
265,,"Battalion#4","LinkRace#0",0,1,"ModelChara#235","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
266,,"Battalion#4","LinkRace#0",2,12,"ModelChara#482","BNpcCustomize#0","NpcEquip#0",0,0,True,,8,"BNpcParts#0",1,True,True,False,False,0,0,0,False,False
267,,"Battalion#11","LinkRace#0",0,1,"ModelChara#12","BNpcCustomize#0","NpcEquip#357",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
268,,"Battalion#4","LinkRace#0",0,2,"ModelChara#99","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
269,,"Battalion#4","LinkRace#0",0,1,"ModelChara#481","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,False,False,0,0,0,False,False
270,,"Battalion#4","LinkRace#0",6,1,"ModelChara#34","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
271,,"Battalion#4","LinkRace#0",0,0.5,"ModelChara#35","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
272,,"Battalion#4","LinkRace#0",6,1.4,"ModelChara#18","BNpcCustomize#0","NpcEquip#428",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
273,,"Battalion#4","LinkRace#0",6,2.8,"ModelChara#64","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
274,,"Battalion#4","LinkRace#0",6,2,"ModelChara#17","BNpcCustomize#0","NpcEquip#417",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
