key,0
244,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ビッグフィッシャー」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を付与する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>ラージサイズ獲得時（一定確率）<If(Equal(PlayerParameter(68),18))><If(GreaterThanOrEqualTo(PlayerParameter(69),61))>
ただし、釣りで獲得した場合と、刺突漁で獲得した場合では確率が異なる。<Else/></If><Else/></If>
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>最大スタック数：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>10"
245,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「闘気」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される確率が100％に上昇する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>ウェポンスキルのクリティカルヒット時"
246,"ライオットソードとスピリッツウィズインにＭＰ回復効果を付与する。"
247,"竜牙竜爪または竜尾大車輪の命中直後に雲蒸竜変の実行に成功すると、自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「竜眼」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を付与する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>効果時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>30秒
この効果はウェポンスキルによる近接攻撃を実行すると解除される。
効果時間中はトゥルースラストが<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「竜眼雷電」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>に変化する。
さらに、特定のアクションの威力を上昇させる。

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>トゥルースラストの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>230
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ボーパルスラストの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>130
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ディセムボウルの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>140"
248,""
249,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「インナービースト」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が上昇するようになる。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>メイムとシュトルムヴィントのコンボ成功時"
250,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「活殺自在」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の効果中は、火遁の術と氷遁の術がそれぞれ<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「劫火滅却の術」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>と<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「氷晶乱流の術」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>に変化する。"
251,"自身のオートアタックを除くアクションによるダメージをベースダメージの1.1倍にする。"
252,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「幻扇」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>最大スタック数：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>4
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>特定のアクションの命中時"
253,"自身のオートアタックを除くアクションによるダメージをベースダメージの1.2倍にする。"
254,"アン・アヴァンがチャージアクションに変化する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>最大チャージ数：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>2"
255,"スタンダードフィニッシュおよびテクニカルフィニッシュの成功時に、自身とパーティメンバーに<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エスプリ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与されるようになる。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>自身に付与されたエスプリ効果：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>カスケード、リバースカスケード、ファウンテン、ファウンテンフォール、ウィンドミル、ライジングウィンドミル、ブレードシャワー、ブラッドシャワーを命中させると<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エスプリ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が5上昇する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>パーティメンバーに付与されたエスプリ効果：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>パーティメンバーがウェポンスキルか魔法による攻撃を命中させると、自身の<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エスプリ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が10上昇する。
パーティメンバーのエスプリ上昇効果の発動確率はジョブごとに異なる。"
256,"アン・アヴァンの最大チャージ数が3に増加する。"
257,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ソイル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>最大スタック数：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>2
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>ソリッドバレルのコンボ成功時"
258,"自身に一定量のダメージを防ぐバリア<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ブルータルシェル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>効果時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>30秒
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>ブルータルシェルのコンボ成功時"
259,"デンジャーゾーンがブラスティングゾーンに変化する。"
260,"レイジ・オブ・ハルオーネがロイヤルアソリティに変化する。"
261,"プロミネンスに下記の効果を追加する。

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>コンボボーナス：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>自身のＭＰを回復する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>コンボボーナス：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「神聖魔法効果アップ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>効果時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>30秒
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>神聖魔法効果アップ効果：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>次に実行する1回のホーリースピリットまたはホーリーサークルの威力が上昇し、かつ詠唱時間無しで実行できる。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>プロミネンスのコンボ成功時"
262,"シェルトロンの効果時間を6秒に延長する。"
263,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「コンフィテオル実行可」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>効果時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>30秒
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>レクイエスカット実行時"
264,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ロイエ実行可」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>効果時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>30秒
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>ロイヤルアソリティのコンボ成功時"
265,"原初の魂がフェルクリーヴに変化する。"
266,"スチールサイクロンがデシメートに変化する。"
267,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「原初の混沌」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>効果時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>30秒
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>原初の混沌効果：<UIGlow>01</UIGlow><UIForeground>01</UIForeground><UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「インナービースト」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が50蓄積されるとデシメートがカオティックサイクロンに変化する。
さらに、インナーカオスを修得するとフェルクリーヴがインナーカオスに変化するようになる。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>ウォークライ実行時"
268,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「インナービースト」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が上昇するようになる。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>ミスリルテンペストのコンボ成功時"
269,"スリル・オブ・バトルに、「自身が受けるＨＰ回復効果を20％上昇させる効果」が付与される。"
270,""
271,"暗黒の波動が漆黒の波動に、暗黒の剣が漆黒の剣に変化する。"
272,"プランジカットがチャージアクションに変化する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>最大チャージ数：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>2"
273,"疾風迅雷が4つまでスタックするようになる。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground><UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「疾風の構え」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>効果中"
274,"効果量を10％に上昇させる。"
275,"ジャンプがハイジャンプに変化する。"
276,"紅の竜血の効果時間を30秒に延長する。"
277,"居合術の詠唱時間を1.3秒に短縮する。
さらに、自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「燕返し実行可」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>効果時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>30秒
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>彼岸花を除く居合術の実行時"
278,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「風月」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>と<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「風花」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の効果量を13％に上昇する。"
279,"縮地がチャージアクションに変化する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>最大チャージ数：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>2"
280,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「忍気」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の上昇量が10に増加する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>旋風刃と強甲破点突のコンボ成功時"
